,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
354,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,3,0,0,0,7,0,0,0,1,7,0,0,2,172991555.54528987,0.05177507846914292,30155352.937948473,0.03466800552737623,34221561.73832255,0.0,21069784.935395602,0.0,50486498.31174956,0.02533804330279974,286800000.0,0.0
355,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3,6,0,1,0,1,3,7,0,0,3,32694901.094161935,0.0,127524245.5049002,0.0076461363303417735,26590475.467149667,0.013702827175763495,32058946.73834028,0.00045304786317602874,60112349.0368312,0.03305673585874962,351800000.0,0.0
356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,7,4,0,0,2,0,0,3,0,0,0,8,0,0,244655825.5624307,0.0,83388611.97214329,0.04674360449172264,60732920.1498215,0.0794807888659783,4499664.643913082,0.0027476375712043653,48463701.69719181,0.0,121200000.0,0.0
357,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,6,1,0,1,0,0,0,0,0,1,7,6,5,0,136851315.59679127,0.0,50643372.438639365,0.014437394116773316,15205708.97595564,0.03299120484516344,21801769.036714114,0.0004493443061135267,85142397.97480127,0.0,912600000.0,0.0
358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,1,3,0,7,0,6,4,7,0,0,0,60717312.84309486,0.0,114977425.58989951,0.0038008176420334435,62935165.187096745,0.007479114559447551,44404044.1980267,0.0,74055816.90193361,0.009902911401173277,84600000.0,9090.566458685022
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,1,0,0,0,2,4,10,8,178193585.36466444,0.05177507846914292,86823457.11631443,0.044822381700871744,65915036.91972412,0.09990946954010116,11162783.505274588,0.0023036830376053025,177495132.00292286,0.0,0.0,0.0
360,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,7,5,0,0,0,0,0,1,114692667.71883872,0.07071515805017364,61940542.12265592,0.027277670386143475,93369863.19008912,0.0,589263.6141575716,0.0003520750517420363,25037214.086173728,0.0,363600000.0,0.0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,0,1,0,0,0,0,0,0,0,0,0,2,265176843.5725188,0.0,73849042.00507426,0.04153158538247517,101027199.87802517,0.21994307520749679,7310701.4796720855,0.004374746824238757,40194936.02601652,0.013949929004520509,0.0,0.0
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,7,3,3,174429438.87455636,0.06124511825965828,54914547.818547204,0.06304012944809866,78631602.6166064,0.12663422144755362,4846902.137324821,0.0028193582713712207,125065178.98441488,0.0,0.0,0.0
363,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7,0,0,0,0,0,1,7,7,0,0,0,1,2,68139002.95605196,0.0,56419706.060587704,0.06476946505071088,78804930.00794077,0.050200356213220255,14261651.781499248,0.0,53557815.768892445,0.0,718000000.0,0.0
364,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,3,0,0,0,1,1,0,1,0,3,0,0,0,4,7,1,0.0,0.0,89081178.39597832,0.0016017331451377592,56264955.35246681,0.002893147127094079,3409803.322445729,0.00024573275768312476,120160624.37107357,0.0,881900000.0,1633.0722438135078
365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,4,3,0,0,0,3,2,102828072.61129671,0.05177507846914292,82603175.59258795,0.051082859162212904,80810279.1107534,0.11783848760472339,8453407.696608048,0.0,60854576.45659251,0.0,256100000.00000003,0.0
366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,9,4,0,1,0,1,0,0,2,0,0,0,1,4,244230312.28622836,0.0,61058558.31487693,0.003192558337954305,44036624.6034635,0.006260816802533917,8790869.631201992,0.00012084822453432609,101791232.96504149,0.005639098163345223,30700000.0,6169.906270938417
367,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,2,4,6,9,4,0,0,0,3,0,0,3,0,0,0,162708076.19428974,0.0,162191618.0352621,0.0,34935710.40723699,0.023304311336678235,11131226.917735266,0.0015984286745791797,57002567.942980066,0.06330055639574446,694800000.0,0.0
368,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,8,5,1,0,0,2,0,0,0,0,0,3,7,3,4,197519779.58025146,0.0,56568119.375996016,0.015869817878745043,14329516.896840267,0.031123544259505524,11671109.67315477,0.0019296808843466502,129299005.86489625,0.0,656500000.0,0.0
369,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,7,0,3,3,0,0.0,0.0,121649537.11532505,0.02515378280815235,63653570.40571416,0.13946775636610048,14938405.53984339,0.00039222673825236063,63921995.57957761,0.0,205800000.0,0.0
370,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,3,4,0,7,1,1,3,0,0,0,0,0,3,0,0,2,125788764.77143934,0.0,131796697.27382699,0.0003933355597511248,0.0,0.0,9859975.506110007,0.00010039776009559674,29173308.78970141,0.0002100221998318104,846700000.0,436.8151112563437
371,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,0,0,3,3,7,0,0,3,2,0.0,0.0,135217899.5079802,0.02515378280815235,65861849.26553443,0.09118786682921022,24227584.784522224,0.0,60854576.45659251,0.0,205800000.0,0.0
372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,7,2,0,0,7,0,0,0,175045640.10079843,0.10355015693828584,50339153.17187486,0.057214821120904896,84694457.23757805,0.0,14261651.781499248,0.0,0.0,0.0,121200000.0,0.0
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,4,3,3,1,0,0,2,181609700.87076128,0.15532523540742876,97726253.60819039,0.022674643160106867,53401633.19836887,0.0,25535950.208077375,0.0,31498831.277743552,0.004311588545306075,0.0,0.0
374,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,3,9,5,0,4,0,0,0,0,0,7,0,0,0,7,217374199.5335608,0.0,61515542.19572544,0.009420570799193518,25201898.79227051,0.05476758344116431,14261651.781499248,0.0,44991052.95616273,0.00087509249929921,1049400000.0,0.0
375,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,2,8,0,1,2,0,0,3,0,0,0,0,3,3,179394358.9941408,0.05177507846914292,85846142.78959605,0.0038607916871336396,25088066.74098843,0.0019225447338303055,4327733.308608584,0.00270325007680045,72428945.08378357,0.009406372954192492,604300000.0,0.0
376,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,7,0,3,32694901.094161935,0.0,41329642.46490696,0.04761296896308493,59881351.49714531,0.07281504430888629,1782138.861861337,0.001007848978592551,82593104.13074732,0.0,327000000.0,0.0
377,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,7,0,0,3,0,0,0,4,1,0,0.0,0.0,164615463.7262394,0.009965464904449665,55513462.1763393,0.06851158561097406,9126421.634801889,0.005666253963300847,62015940.60605301,0.0,589200000.0,0.0
378,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,3,0,0,0,3,0,7,0,0,7,0,0,0,0,89068254.21950817,0.0,67418676.41492613,0.0226027674854746,44312416.74043973,0.021818487435547644,14864065.17411368,0.00034499315735477795,19944406.808782104,0.022233655586395475,408000000.0,0.0
379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,4,6,4,3,0,0,6,0,0,0,0,1,1,166604617.59284723,0.0,198269928.11725682,0.0,77253797.39966302,0.10078322288622162,5842874.774660888,0.0035871940699992444,50929971.20054293,0.0,121200000.0,0.0
380,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,89068254.21950817,0.0,56419706.060587704,0.06476946505071088,59734073.843966104,0.07712680618973458,0.0,0.0,0.0,0.0,595100000.0,0.0
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,3,3,0,0,0,2,2,169679724.6727088,0.0,56716908.40875682,0.06544612595424666,81625239.34890977,0.12465190932412587,8453407.696608048,0.0,59737110.159020774,0.0029332241971299364,0.0,0.0
382,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,1,4,0,0,0,0,0,1,32694901.094161935,0.0,92221086.40720092,0.02181537531808222,92239510.4768278,0.09762572358753754,6548140.146217225,0.004076737719708246,77913355.46081352,0.058848034214925,425300000.0,0.0
383,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,7,0,1,3,0,1,0,0,0,0,0,0,0,204612312.79970968,0.05177507846914292,99610690.56496045,0.013718717141191952,31293574.453918032,0.024321761495463008,6180253.330455681,0.003862237001531905,73120704.57298654,0.08125285332059481,286800000.0,0.0
384,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,32694901.094161935,0.0,89138782.03818789,0.013478926359621834,46992541.85698858,0.10284428828672137,8829399.788300019,0.005402209706961514,30351526.042379983,0.0,589200000.0,0.0
385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,7,3,0,53972506.18695759,0.0,126989094.46581255,0.02181537531808222,101476156.25610256,0.22172318022443366,7310701.4796720855,0.004374746824238757,82593104.13074732,0.0,84600000.0,0.0
386,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,7,0,0,0,3,7,0,0,3,2,32694901.094161935,0.0,139678310.1786573,0.02963192338711325,63614775.866670765,0.13931393662557992,24227584.784522224,0.0,60854576.45659251,0.0,205800000.0,0.0
387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,7,1,2,0,0,3,4,3,0,114692667.71883872,0.07071515805017364,97054382.32806022,0.007863904512466149,88907672.34606405,0.0,14887641.890452065,0.003979973447363096,68094717.76275629,0.0,30700000.0,0.0
388,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,3,4,0,6,0,0,0,7,0,3,3,7,6,0,0,0,117299462.54481953,0.0,19948180.87764949,0.0027668638323582826,64835987.44502628,0.0,41840306.64635611,0.0,0.0,0.0,952800000.0,1324.1968218489792
389,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,10,10,1,0,0,0,0,0,2,3,4,5,0,0,3,292216242.36154985,0.0,8494109.708785608,0.00983338899377812,22167818.198803753,0.0,33180617.80632511,0.0,31946604.86442615,0.00175018499859842,1405200000.0,0.0
390,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,7,1,7,1,0,1,0,0,9,0.0,0.0,73315450.27094865,0.0,104678711.27468342,0.0,16879151.793432113,0.0027089880979005547,90172163.85108,0.04106690080934898,236500000.0,0.0
391,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,7,0,0,0,0,1,0,0,0,8,0,1,2,173512575.42176425,0.009470039790515358,35608833.65959528,0.04110193775319265,41058624.935806006,0.04525433409308589,24157251.854851764,0.00480252467461216,72794196.34073709,0.021268119363913863,30700000.0,0.0
392,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,4,7,0,0,7,0,0,32694901.094161935,0.0,88625817.70652404,0.04722837820701976,86806179.74687824,0.0,14261651.781499248,0.0,44193513.54513965,0.0,217800000.0,0.0
393,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,6,5,0,0,0,6,0,0,0,0,0,2,0,3,5,126745040.65873201,0.0,79309107.58615485,0.015292272660683547,14329516.896840267,0.031123544259505524,10549782.1960685,0.0019296808843466502,80988078.64703792,0.011127846266521708,741100000.0,0.0
394,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,4,1,0,0,0,4,7,7,0,1,7,7,0,0,4,85246019.34861892,0.0,69672510.79123999,0.018841141598387037,77517373.55736606,0.0,39729636.51553115,0.0,33377116.55719709,0.0,1049400000.0,0.0
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,8,7,2,6,0,6,2,0,0,0,2,4,151183698.71533537,0.0,248081445.76166874,0.0,69810785.89520885,0.0,10140620.14173785,0.002010141804984567,109900539.99556944,0.052146925993490856,0.0,0.0
396,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4,7,4,1,0,0,0,0,1,0.0,0.0,46894494.572539546,0.010186886679647313,103757521.64731707,0.0,10868824.014628693,0.0029718874897777586,63074007.89770032,0.042159537292981664,267200000.0,0.0
397,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,3,8,4,7,0,0,0,0,0,2,8,7,1,7,0,3,240880282.2921723,0.0,8449748.876788499,0.0011678867585950023,22167818.198803753,0.0,45231774.67353918,0.0,82593104.13074732,0.0,1488100000.0,561.5079761910131
398,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,3,3,0,5,0,0,0,6,7,3,0,7,6,0,0,0,101988088.03595176,0.0,41329642.46490696,0.0057135562755701915,110716458.39670986,0.0,30185557.33409556,0.0,0.0,0.0,800900000.0,2746.2950184795227
399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,7,9,8,6,7,7,3,6,0,0,1,6,47847947.961454235,0.0,326308158.9819864,0.0,126230340.73617607,0.0,22536884.338197894,0.00011827667790435974,135471005.64939716,0.0772017777486766,30700000.0,0.0
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,2,0,0,3,4,3,1,114692667.71883872,0.07071515805017364,82603175.59258795,0.051082859162212904,88907672.34606405,0.0,11554716.276520751,0.0018001487687122773,99770843.99676661,0.0,0.0,0.0
401,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,7,6,0,0,3,0,0,3,32694901.094161935,0.0,19948180.87764949,0.023057198602985694,73946120.41768885,0.0,8453407.696608048,0.0,30351526.042379983,0.0,1465000000.0,0.0
402,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,8,1,0,0,1,0,3,0,4,7,0,0,0,148109603.73393282,0.0,46961035.82053521,0.010338385687876974,56191104.500025526,0.02381674191762433,26684317.33683655,0.0003887563974752972,2392618.2330692504,0.00262527749789763,1003100000.0,0.0
403,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0,1,3,0,0,3,0,1,1,139087453.71415257,0.0,56716908.40875682,0.06544612595424666,77869425.11744748,0.07074984709921585,11944594.811432283,0.002038419005317887,53593676.346290514,0.0029332241971299364,169200000.0,0.0
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,7,2,7,3,0,4,1,0,0,0,1,2,94979303.71425684,0.0,226690981.82178843,0.0,64656267.121333465,0.025354033660462585,13594507.145079443,0.004900207105517791,112397400.26485991,0.06570153203055412,0.0,0.0
405,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,0,6,0,0,0,0,0,2,3,0,7,0,0,1,144956226.29360634,0.0,29363965.277739026,0.0339041512282119,42384386.42657466,0.04377518718219923,24227584.784522224,0.0,25037214.086173728,0.0,236500000.0,0.0
